vin	V(vout)
Step Information: Rd=10K  (Step: 1/4)
2.539999999999990e+00	1.993086e-01
2.549999999999990e+00	1.981868e-01
2.559999999999989e+00	1.970781e-01
2.569999999999989e+00	1.959825e-01
2.579999999999989e+00	1.948997e-01
2.589999999999989e+00	1.938294e-01
2.599999999999989e+00	1.927715e-01
2.609999999999988e+00	1.917256e-01
2.619999999999988e+00	1.906917e-01
2.629999999999988e+00	1.896694e-01
2.639999999999988e+00	1.886585e-01
2.649999999999987e+00	1.876590e-01
2.659999999999987e+00	1.866704e-01
2.669999999999987e+00	1.856928e-01
2.679999999999987e+00	1.847259e-01
2.689999999999987e+00	1.837694e-01
2.699999999999986e+00	1.828233e-01
2.709999999999986e+00	1.818874e-01
2.719999999999986e+00	1.809614e-01
2.729999999999986e+00	1.800452e-01
2.739999999999986e+00	1.791387e-01
2.749999999999985e+00	1.782417e-01
2.759999999999985e+00	1.773541e-01
2.769999999999985e+00	1.764756e-01
2.779999999999985e+00	1.756062e-01
2.789999999999984e+00	1.747457e-01
2.799999999999984e+00	1.738939e-01
2.809999999999984e+00	1.730508e-01
2.819999999999984e+00	1.722161e-01
2.829999999999984e+00	1.713898e-01
2.839999999999983e+00	1.705717e-01
2.849999999999983e+00	1.697617e-01
2.859999999999983e+00	1.689597e-01
2.869999999999983e+00	1.681655e-01
2.879999999999983e+00	1.673790e-01
2.889999999999982e+00	1.666002e-01
2.899999999999982e+00	1.658289e-01
2.909999999999982e+00	1.650649e-01
2.919999999999982e+00	1.643082e-01
2.929999999999982e+00	1.635587e-01
2.939999999999981e+00	1.628163e-01
2.949999999999981e+00	1.620808e-01
2.959999999999981e+00	1.613522e-01
2.969999999999981e+00	1.606303e-01
2.979999999999980e+00	1.599151e-01
2.989999999999980e+00	1.592065e-01
2.999999999999980e+00	1.585043e-01
3.009999999999980e+00	1.578086e-01
3.019999999999980e+00	1.571191e-01
3.029999999999979e+00	1.564358e-01
3.039999999999979e+00	1.557587e-01
3.049999999999979e+00	1.550876e-01
3.059999999999979e+00	1.544224e-01
3.069999999999979e+00	1.537632e-01
3.079999999999978e+00	1.531097e-01
3.089999999999978e+00	1.524619e-01
3.099999999999978e+00	1.518198e-01
3.109999999999978e+00	1.511832e-01
3.119999999999977e+00	1.505521e-01
3.129999999999977e+00	1.499265e-01
3.139999999999977e+00	1.493061e-01
3.149999999999977e+00	1.486911e-01
3.159999999999977e+00	1.480812e-01
3.169999999999976e+00	1.474765e-01
3.179999999999976e+00	1.468768e-01
3.189999999999976e+00	1.462822e-01
3.199999999999976e+00	1.456925e-01
3.209999999999976e+00	1.451077e-01
3.219999999999975e+00	1.445277e-01
3.229999999999975e+00	1.439524e-01
3.239999999999975e+00	1.433818e-01
3.249999999999975e+00	1.428159e-01
3.259999999999974e+00	1.422546e-01
3.269999999999974e+00	1.416977e-01
3.279999999999974e+00	1.411454e-01
3.289999999999974e+00	1.405974e-01
3.299999999999974e+00	1.400538e-01
3.309999999999973e+00	1.395145e-01
3.319999999999973e+00	1.389794e-01
3.329999999999973e+00	1.384486e-01
3.339999999999973e+00	1.379219e-01
3.349999999999973e+00	1.373993e-01
3.359999999999972e+00	1.368808e-01
3.369999999999972e+00	1.363662e-01
3.379999999999972e+00	1.358556e-01
3.389999999999972e+00	1.353489e-01
3.399999999999971e+00	1.348461e-01
3.409999999999971e+00	1.343471e-01
3.419999999999971e+00	1.338519e-01
3.429999999999971e+00	1.333603e-01
3.439999999999971e+00	1.328725e-01
3.449999999999970e+00	1.323883e-01
3.459999999999970e+00	1.319078e-01
3.469999999999970e+00	1.314308e-01
3.479999999999970e+00	1.309573e-01
3.489999999999970e+00	1.304872e-01
3.499999999999969e+00	1.300207e-01
3.509999999999969e+00	1.295575e-01
3.519999999999969e+00	1.290977e-01
3.529999999999969e+00	1.286412e-01
3.539999999999969e+00	1.281881e-01
3.549999999999968e+00	1.277381e-01
3.559999999999968e+00	1.272914e-01
3.569999999999968e+00	1.268479e-01
3.579999999999968e+00	1.264075e-01
3.589999999999967e+00	1.259703e-01
3.599999999999967e+00	1.255361e-01
3.609999999999967e+00	1.251049e-01
3.619999999999967e+00	1.246768e-01
3.629999999999967e+00	1.242517e-01
3.639999999999966e+00	1.238295e-01
3.649999999999966e+00	1.234103e-01
3.659999999999966e+00	1.229939e-01
3.669999999999966e+00	1.225804e-01
3.679999999999966e+00	1.221697e-01
3.689999999999965e+00	1.217618e-01
3.699999999999965e+00	1.213567e-01
3.709999999999965e+00	1.209543e-01
3.719999999999965e+00	1.205547e-01
3.729999999999964e+00	1.201577e-01
3.739999999999964e+00	1.197634e-01
3.749999999999964e+00	1.193717e-01
3.759999999999964e+00	1.189827e-01
3.769999999999964e+00	1.185962e-01
3.779999999999963e+00	1.182122e-01
3.789999999999963e+00	1.178308e-01
3.799999999999963e+00	1.174519e-01
3.809999999999963e+00	1.170754e-01
3.819999999999963e+00	1.167014e-01
3.829999999999962e+00	1.163299e-01
3.839999999999962e+00	1.159607e-01
3.849999999999962e+00	1.155939e-01
3.859999999999962e+00	1.152295e-01
3.869999999999961e+00	1.148674e-01
3.879999999999961e+00	1.145076e-01
3.889999999999961e+00	1.141501e-01
3.899999999999961e+00	1.137949e-01
3.909999999999961e+00	1.134419e-01
3.919999999999960e+00	1.130912e-01
3.929999999999960e+00	1.127426e-01
3.939999999999960e+00	1.123962e-01
3.949999999999960e+00	1.120520e-01
3.959999999999960e+00	1.117099e-01
3.969999999999959e+00	1.113699e-01
3.979999999999959e+00	1.110321e-01
3.989999999999959e+00	1.106963e-01
4.000000000000000e+00	1.103626e-01
